year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1982,cappuge01,George Cappuzzello,28,HOU,NL,0,1,.000,2.79,17,0,6,0,0,0,19.1,16,6,6,2,7,1,13,3,0,1,81,122,4.27,1.190,7.4,0.9,3.3,6.1,1.86
1982,carltst01,Steve Carlton,37,PHI,NL,23,11,.676,3.10,38,38,0,19,6,0,295.2,253,114,102,17,86,5,286,1,9,9,1193,119,2.41,1.147,7.7,0.5,2.6,8.7,3.33
1982,castibo01,Bobby Castillo,27,MIN,AL,13,11,.542,3.66,40,25,6,6,1,0,218.2,194,96,89,26,85,7,123,0,1,1,903,116,4.30,1.276,8.0,1.1,3.5,5.1,1.45
1982,castrbi01,Bill Castro,30,KCR,AL,3,2,.600,3.45,21,4,7,0,0,1,75.2,72,34,29,8,20,4,37,2,0,2,322,119,3.99,1.216,8.6,1.0,2.4,4.4,1.85
1982,caudibi01,Bill Caudill,25,SEA,AL,12,9,.571,2.35,70,0,64,0,0,26,95.2,65,25,25,9,35,4,111,1,0,2,380,181,2.75,1.045,6.1,0.8,3.3,10.4,3.17
1982,chifffl01,Floyd Chiffer,26,SDP,NL,4,3,.571,2.95,51,0,18,0,0,4,79.1,73,33,26,9,34,1,48,4,1,0,340,118,4.42,1.349,8.3,1.0,3.9,5.4,1.41
1982,chrismi01,Mike Chris,24,SFG,NL,0,2,.000,4.85,9,6,0,0,0,0,26.0,23,16,14,2,26,2,10,1,3,0,124,75,6.06,1.885,8.0,0.7,9.0,3.5,0.38
1982,chrisla01,Larry Christenson,28,PHI,NL,9,10,.474,3.47,33,33,0,3,0,0,223.0,212,95,86,15,53,5,145,3,3,3,905,106,3.04,1.188,8.6,0.6,2.1,5.9,2.74
1982,clancji01,Jim Clancy,26,TOR,AL,16,14,.533,3.71,40,40,0,11,3,0,266.2,251,122,110,26,77,1,139,2,0,6,1100,121,3.83,1.230,8.5,0.9,2.6,4.7,1.81
1982,clarkbr01,Bryan Clark,25,SEA,AL,5,2,.714,2.75,37,5,2,1,1,0,114.2,104,44,35,6,58,2,70,0,0,4,491,155,3.69,1.413,8.2,0.5,4.6,5.5,1.21
1982,clearma01,Mark Clear,26,BOS,AL,14,9,.609,3.00,55,0,44,0,0,14,105.0,92,39,35,11,61,6,109,7,1,1,467,145,3.95,1.457,7.9,0.9,5.2,9.3,1.79
1982,codirch01,Chris Codiroli,24,OAK,AL,1,2,.333,4.32,3,3,0,0,0,0,16.2,16,8,8,1,4,0,5,0,0,0,70,91,3.62,1.200,8.6,0.5,2.2,2.7,1.25
1982,comerst01,Steve Comer,28,TEX,AL,1,6,.143,5.10,37,3,22,1,0,6,97.0,133,64,55,11,36,9,23,2,0,3,441,76,4.89,1.742,12.3,1.0,3.3,2.1,0.64
1982,conroti01,Tim Conroy,22,OAK,AL,2,2,.500,3.55,5,5,0,1,0,0,25.1,20,13,10,1,18,0,17,0,0,1,110,110,4.02,1.500,7.1,0.4,6.4,6.0,0.94
1982,coopedo01,Don Cooper,26,MIN,AL,0,1,.000,9.53,6,1,2,0,0,0,11.1,14,12,12,0,11,2,5,0,0,1,57,46,4.75,2.206,11.1,0.0,8.7,4.0,0.45
1982,corbedo01,Doug Corbett,29,TOT,AL,1,9,.100,5.13,43,0,23,0,0,11,79.0,73,45,45,11,35,6,52,0,2,4,334,81,4.54,1.367,8.3,1.3,4.0,5.9,1.49
1982,corbedo01,Doug Corbett,29,MIN,AL,0,2,.000,5.32,10,0,5,0,0,3,22.0,27,13,13,3,10,1,15,0,1,2,100,81,4.49,1.682,11.0,1.2,4.1,6.1,1.50
1982,corbedo01,Doug Corbett,29,CAL,AL,1,7,.125,5.05,33,0,18,0,0,8,57.0,46,32,32,8,25,5,37,0,1,2,234,81,4.56,1.246,7.3,1.3,3.9,5.8,1.48
1982,cowlejo01,Joe Cowley,23,ATL,NL,1,2,.333,4.47,17,8,4,0,0,0,52.1,53,27,26,6,16,2,27,1,0,0,221,85,4.15,1.318,9.1,1.0,2.8,4.6,1.69
1982,crawfst01,Steve Crawford,24,BOS,AL,1,0,1.000,2.00,5,0,4,0,0,0,9.0,14,3,2,0,0,0,2,0,0,0,41,225,2.27,1.556,14.0,0.0,0.0,2.0,
1982,creelke01,Keith Creel,23,KCR,AL,1,4,.200,5.40,9,6,1,0,0,0,41.2,43,28,25,8,25,0,13,0,0,4,190,76,6.39,1.632,9.3,1.7,5.4,2.8,0.52
1982,curtijo01,John Curtis,34,TOT,MLB,8,7,.533,4.28,34,18,6,1,1,1,128.1,137,70,61,15,49,2,64,1,0,6,556,83,4.41,1.449,9.6,1.1,3.4,4.5,1.31
1982,curtijo01,John Curtis,34,SDP,NL,8,6,.571,4.10,26,18,5,1,1,0,116.1,121,62,53,15,46,0,54,1,0,4,502,85,4.68,1.436,9.4,1.2,3.6,4.2,1.17
1982,curtijo01,John Curtis,34,CAL,AL,0,1,.000,6.00,8,0,1,0,0,1,12.0,16,8,8,0,3,2,10,0,0,2,54,69,1.80,1.583,12.0,0.0,2.3,7.5,3.33
1982,d'acqjo01,John D'Acquisto,30,OAK,AL,0,1,.000,5.29,11,0,6,0,0,0,17.0,20,11,10,1,9,0,7,0,0,2,78,74,4.25,1.706,10.6,0.5,4.8,3.7,0.78
1982,darwida01,Danny Darwin,26,TEX,AL,10,8,.556,3.44,56,1,41,0,0,7,89.0,95,38,34,6,37,8,61,2,1,2,394,113,3.54,1.483,9.6,0.6,3.7,6.2,1.65
1982,davisro02,Ron Davis,26,MIN,AL,3,9,.250,4.42,63,0,53,0,0,22,106.0,106,53,52,16,47,12,89,1,1,5,458,96,4.36,1.443,9.0,1.4,4.0,7.6,1.89
1982,davisst02,Storm Davis,20,BAL,AL,8,4,.667,3.49,29,8,9,1,0,0,100.2,96,40,39,8,28,4,67,0,1,2,412,116,3.25,1.232,8.6,0.7,2.5,6.0,2.39
1982,dayleke01,Ken Dayley,23,ATL,NL,5,6,.455,4.54,20,11,3,0,0,0,71.1,79,39,36,9,25,2,34,0,0,2,313,83,4.46,1.458,10.0,1.1,3.2,4.3,1.36
1982,deleolu01,Luis DeLeon,23,SDP,NL,9,5,.643,2.03,61,0,41,0,0,15,102.0,77,25,23,10,16,9,60,1,0,0,390,171,3.32,0.912,6.8,0.9,1.4,5.3,3.75
1982,dempsma01,Mark Dempsey,24,SFG,NL,0,0,,7.94,3,1,1,0,0,0,5.2,11,5,5,1,2,0,4,0,0,0,28,48,4.66,2.294,17.5,1.6,3.2,6.4,2.00
1982,denmabr01,Brian Denman,26,BOS,AL,3,4,.429,4.78,9,9,0,2,1,0,49.0,55,32,26,6,9,3,9,0,0,1,206,91,4.49,1.306,10.1,1.1,1.7,1.7,1.00
1982,dennyjo01,John Denny,29,TOT,MLB,6,13,.316,4.87,25,25,0,5,0,0,160.2,144,92,87,12,83,3,113,6,2,5,703,84,3.94,1.413,8.1,0.7,4.6,6.3,1.36
1982,dennyjo01,John Denny,29,CLE,AL,6,11,.353,5.01,21,21,0,5,0,0,138.1,126,80,77,11,73,2,94,6,2,5,609,83,4.10,1.439,8.2,0.7,4.7,6.1,1.29
1982,dennyjo01,John Denny,29,PHI,NL,0,2,.000,4.03,4,4,0,0,0,0,22.1,18,12,10,1,10,1,19,0,0,0,94,93,2.94,1.254,7.3,0.4,4.0,7.7,1.90
1982,diazca01,Carlos Diaz,24,TOT,NL,3,2,.600,4.03,23,0,10,0,0,1,29.0,37,17,13,3,13,3,16,0,0,0,134,95,4.30,1.724,11.5,0.9,4.0,5.0,1.23
1982,diazca01,Carlos Diaz,24,ATL,NL,3,2,.600,4.62,19,0,7,0,0,1,25.1,31,15,13,3,9,2,16,0,0,0,113,83,4.06,1.579,11.0,1.1,3.2,5.7,1.78
1982,diazca01,Carlos Diaz,24,NYM,NL,0,0,,0.00,4,0,3,0,0,0,3.2,6,2,0,0,4,1,0,0,0,0,21,,5.99,2.727,14.7,0.0,9.8,0.0,0.00
1982,dipinfr01,Frank DiPino,25,HOU,NL,2,2,.500,6.04,6,6,0,0,0,0,28.1,32,20,19,1,11,1,25,0,0,0,122,56,2.58,1.518,10.2,0.3,3.5,7.9,2.27
1982,dotsori01,Richard Dotson,23,CHW,AL,11,15,.423,3.84,34,31,3,3,1,0,196.2,219,97,84,19,73,4,109,5,1,2,867,105,4.05,1.485,10.0,0.9,3.3,5.0,1.49
1982,draveda01,Dave Dravecky,26,SDP,NL,5,3,.625,2.57,31,10,11,0,0,2,105.0,86,37,30,8,33,3,59,1,1,0,426,135,3.56,1.133,7.4,0.7,2.8,5.1,1.79
1982,easteja01,Jamie Easterly,29,MIL,AL,0,2,.000,4.70,28,0,11,0,0,2,30.2,39,19,16,6,15,0,16,0,0,1,142,82,5.68,1.761,11.4,1.8,4.4,4.7,1.07
1982,eckerde01,Dennis Eckersley,27,BOS,AL,13,13,.500,3.73,33,33,0,11,3,0,224.1,228,101,93,31,43,3,127,2,0,1,926,116,3.98,1.208,9.1,1.2,1.7,5.1,2.95
1982,edelejo01,Joe Edelen,26,CIN,NL,0,0,,8.80,9,0,2,0,0,0,15.1,22,15,15,2,8,3,11,0,0,0,74,43,4.54,1.957,12.9,1.2,4.7,6.5,1.38
1982,eicheju01,Juan Eichelberger,28,SDP,NL,7,14,.333,4.20,31,24,2,8,0,0,177.2,171,98,83,23,72,5,74,2,3,7,771,83,4.82,1.368,8.7,1.2,3.6,3.7,1.03
1982,eichhma01,Mark Eichhorn,21,TOR,AL,0,3,.000,5.45,7,7,0,0,0,0,38.0,40,28,23,4,14,1,16,0,0,3,171,83,4.35,1.421,9.5,0.9,3.3,3.8,1.14
1982,erickro01,Roger Erickson,25,TOT,AL,8,8,.500,4.61,23,18,1,2,0,1,111.1,142,65,57,11,29,2,49,1,1,3,496,89,3.93,1.536,11.5,0.9,2.3,4.0,1.69
1982,erickro01,Roger Erickson,25,MIN,AL,4,3,.571,4.87,7,7,0,2,0,0,40.2,56,29,22,6,12,1,12,1,0,2,188,88,5.00,1.672,12.4,1.3,2.7,2.7,1.00
1982,erickro01,Roger Erickson,25,NYY,AL,4,5,.444,4.46,16,11,1,0,0,1,70.2,86,36,35,5,17,1,37,0,1,1,308,89,3.31,1.458,11.0,0.6,2.2,4.7,2.18
1982,escarch01,Chico Escarrega,32,CHW,AL,1,3,.250,3.67,38,2,15,0,0,1,73.2,73,33,30,3,16,2,33,0,3,0,300,111,3.00,1.208,8.9,0.4,2.0,4.0,2.06
1982,falcope01,Pete Falcone,28,NYM,NL,8,10,.444,3.84,40,23,6,3,0,2,171.0,159,82,73,24,71,4,101,1,0,10,718,95,4.62,1.345,8.4,1.3,3.7,5.3,1.42
1982,farmeed01,Ed Farmer,32,PHI,NL,2,6,.250,4.86,47,4,14,0,0,6,76.0,66,44,41,2,50,11,58,0,0,3,336,76,3.51,1.526,7.8,0.2,5.9,6.9,1.16
1982,farrji01,Jim Farr,26,TEX,AL,0,0,,2.50,5,0,1,0,0,0,18.0,20,8,5,0,7,2,6,0,0,1,80,159,3.22,1.500,10.0,0.0,3.5,3.0,0.86
1982,feltote01,Terry Felton,24,MIN,AL,0,13,.000,4.99,48,6,20,0,0,3,117.1,99,71,65,18,76,8,92,4,2,2,517,85,5.19,1.491,7.6,1.4,5.8,7.1,1.21
1982,filerto01,Tom Filer,25,CHC,NL,1,2,.333,5.53,8,8,0,0,0,0,40.2,50,25,25,5,18,2,15,0,0,2,187,68,4.91,1.672,11.1,1.1,4.0,3.3,0.83
1982,filsope01,Pete Filson,23,MIN,AL,0,2,.000,8.76,5,3,1,0,0,0,12.1,17,12,12,2,8,1,10,0,2,0,63,50,5.15,2.027,12.4,1.5,5.8,7.3,1.25
1982,fingero01,Rollie Fingers,35,MIL,AL,5,6,.455,2.60,50,0,45,0,0,29,79.2,63,23,23,5,20,5,71,1,0,4,318,147,2.54,1.042,7.1,0.6,2.3,8.0,3.55
1982,flanami01,Mike Flanagan,30,BAL,AL,15,11,.577,3.97,36,35,1,11,1,0,236.0,233,110,104,24,76,5,103,4,2,9,991,102,4.18,1.309,8.9,0.9,2.9,3.9,1.36
1982,flinnjo01,John Flinn,27,BAL,AL,2,0,1.000,1.32,5,0,3,0,0,0,13.2,13,3,2,1,3,1,13,0,0,1,53,315,2.42,1.171,8.6,0.7,2.0,8.6,4.33
1982,forscbo01,Bob Forsch,32,STL,NL,15,9,.625,3.48,36,34,1,6,2,1,233.0,238,95,90,16,54,7,69,4,2,6,962,105,3.76,1.253,9.2,0.6,2.1,2.7,1.28
1982,forscke01,Ken Forsch,35,CAL,AL,13,11,.542,3.87,37,35,2,12,4,0,228.0,225,108,98,25,57,2,73,11,0,1,955,105,4.40,1.237,8.9,1.0,2.3,2.9,1.28
1982,forstte01,Terry Forster,30,LAD,NL,5,6,.455,3.04,56,0,13,0,0,3,83.0,66,38,28,3,31,9,52,4,0,2,349,116,3.20,1.169,7.2,0.3,3.4,5.6,1.68
1982,fowlkal01,Alan Fowlkes,23,SFG,NL,4,2,.667,5.19,21,15,2,1,0,0,85.0,111,55,49,12,24,3,50,5,3,3,387,69,4.40,1.588,11.8,1.3,2.5,5.3,2.08
1982,frazige01,George Frazier,27,NYY,AL,4,4,.500,3.47,63,0,26,0,0,1,111.2,103,51,43,7,39,5,69,5,0,1,466,115,3.48,1.272,8.3,0.6,3.1,5.6,1.77
